0.385022967,0.944111045,0.135569827,0.335516786
0.39663008,0.948933029,0.144042942,0.356486585
0.407858958,0.953537556,0.152516056,0.377456384
0.418709602,0.957924626,0.16098917,0.398426183
0.429182012,0.962094239,0.169462284,0.419395982
0.439276187,0.966046394,0.177935399,0.440365781
0.448992129,0.969781093,0.186408513,0.46133558
0.458329836,0.973298333,0.194881627,0.482305379
0.467289308,0.976598117,0.203354741,0.503275178
0.475870547,0.979680443,0.211827855,0.524244978
0.484073551,0.982545313,0.22030097,0.545214777
0.491898321,0.985192724,0.228774084,0.566184576
0.499344857,0.987622679,0.237247198,0.587154375
0.506413158,0.989835176,0.245720312,0.608124174
0.513103226,0.991830216,0.254193426,0.629093973
0.519415059,0.993607799,0.262666541,0.650063772
0.525348657,0.995167925,0.271139655,0.671033571
0.530904022,0.996510593,0.279612769,0.69200337
0.536081152,0.997635804,0.288085883,0.712973169
0.540880048,0.998543558,0.296558998,0.733942969
0.54530071,0.999233854,0.305032112,0.754912768
0.549343137,0.999706693,0.313505226,0.775882567
0.55300733,0.999962075,0.32197834,0.796852366
0.556293289,1,0.330451454,0.817822165
0.559201014,0.999820467,0.338924569,0.838791964
0.561730504,0.999423478,0.347397683,0.859761763
0.56388176,0.998809031,0.355870797,0.880731562
0.565654782,0.997977126,0.364343911,0.901701361
0.56704957,0.996927765,0.372817025,0.922671161
0.568066123,0.995660946,0.38129014,0.94364096
0.568704442,0.99417667,0.389763254,0.964610759
0.568964527,0.992474936,0.398236368,0.985580558
0.568846378,0.990555745,0.406709482,0.964610759
0.569106463,0.988419098,0.415182597,0.985580558
0.568988313,0.986064992,0.423655711,0.964610759
0.569248398,0.98349343,0.432128825,0.985580558
0.569130249,0.98070441,0.440601939,0.964610759
0.569390333,0.977697933,0.449075053,0.985580558
0.569272184,0.974473999,0.457548168,0.964610759
0.569532269,0.971032607,0.457041149,0.896663567
0.571017924,0.967604228,0.45653413,0.828716375
0.573729148,0.964188861,0.456027112,0.760769183
0.577665943,0.960786507,0.455520093,0.692821991
0.582828308,0.957397165,0.455013074,0.624874799
0.589216242,0.954020835,0.455013074,0.555042705
0.596863745,0.950644505,0.455530416,0.483436335
0.605802819,0.947254898,0.456574793,0.410168482
0.616063432,0.943838487,0.458155255,0.335353957
0.627673481,0.940381515,0.4602802,0.25910946
0.64065876,0.936870008,0.462957363,0.181553432
0.655042924,0.933289793,0.466193804,0.102805911
0.670847465,0.929626516,0.474666919,0.12377571
0.686273771,0.925745783,0.483140033,0.144745509
0.701321844,0.921647592,0.491613147,0.165715308
0.715991682,0.917331943,0.500086261,0.186685107
0.730283285,0.912798838,0.508559376,0.207654906
0.744196655,0.908048275,0.51703249,0.228624705
0.75773179,0.903080255,0.525505604,0.249594505
0.770888691,0.897894778,0.533978718,0.270564304
0.783667357,0.892491843,0.542451832,0.291534103
0.79606779,0.886871451,0.550924947,0.312503902
0.808089988,0.881033602,0.559398061,0.333473701
0.819733952,0.874978296,0.567871175,0.3544435
0.830999682,0.868705532,0.576344289,0.375413299
0.841887177,0.862215312,0.584817403,0.396383098
0.852396438,0.855507633,0.593290518,0.417352897
0.862527465,0.848582498,0.601763632,0.438322696
0.872280258,0.841439905,0.610236746,0.459292496
0.881654816,0.834079856,0.61870986,0.480262295
0.89065114,0.826502348,0.627182975,0.501232094
0.89926923,0.818707384,0.635656089,0.522201893
0.907509085,0.810694962,0.644129203,0.543171692
0.915370707,0.802465083,0.652602317,0.564141491
0.922854094,0.794017747,0.661075431,0.58511129
0.929959247,0.785352954,0.669548546,0.606081089
0.936686165,0.776470703,0.67802166,0.627050888
0.943034849,0.767370995,0.686494774,0.648020687
0.949005299,0.75805383,0.694967888,0.668990487
0.954597515,0.748519207,0.703441002,0.689960286
0.959811497,0.738767127,0.711914117,0.710930085
0.964647244,0.72879759,0.720387231,0.731899884
0.969104757,0.718610596,0.728860345,0.752869683
0.973184036,0.708206144,0.737333459,0.773839482
0.97688508,0.697584235,0.745806574,0.794809281
0.98020789,0.686744869,0.754279688,0.81577908
0.983152466,0.675688046,0.762752802,0.836748879
0.985718808,0.664413765,0.771225916,0.857718678
0.987906916,0.652922027,0.77969903,0.878688478
0.989716789,0.641212832,0.788172145,0.899658277
0.991148428,0.62928618,0.796645259,0.920628076
0.992201832,0.61714207,0.805118373,0.941597875
0.992877003,0.604780503,0.813591487,0.962567674
0.993173939,0.592201479,0.822064601,0.983537473
0.993092641,0.579404998,0.830537716,0.962567674
0.993389577,0.566391059,0.83901083,0.983537473
0.993308279,0.553159663,0.847483944,0.962567674
0.993605215,0.53971081,0.855957058,0.983537473
0.993523917,0.526044499,0.864430173,0.962567674
0.993820853,0.512160731,0.872903287,0.983537473
0.993739555,0.498059506,0.881376401,0.962567674
0.994036491,0.483740824,0.889849515,0.983537473
0.993955193,0.469204685,0.898322629,0.962567674
0.994252129,0.454451088,0.906795744,0.983537473
0.994170831,0.439480034,0.915268858,0.962567674
0.994467767,0.424291522,0.923741972,0.983537473
0.994386469,0.408885554,0.932215086,0.962567674
0.994683405,0.393262128,0.9406882,0.983537473
0.994602107,0.377421245,0.949161315,0.962567674
0.994899043,0.361362904,0.957634429,0.983537473
0.994817745,0.345087107,0.966107543,0.962567674
0.995114681,0.328593852,0.974580657,0.983537473
0.995033383,0.31188314,0.983053772,0.962567674
0.99533032,0.29495497,0.991526886,0.983537473
0.995249021,0.277809343,1,0.962567674
0.995545958,0.260446259,1,0.962567674
0.995842894,0.243083176,1,0.962567674
0.99613983,0.225720092,1,0.962567674
0.996436766,0.208357008,1,0.962567674
0.996733702,0.190993924,1,0.962567674
0.997030638,0.17363084,1,0.962567674
0.997327575,0.156267756,1,0.962567674
0.997624511,0.138904672,1,0.962567674
0.997921447,0.121541588,1,0.962567674
0.998218383,0.104178504,1,0.962567674
0.998515319,0.08681542,1,0.962567674
0.998812255,0.069452336,1,0.962567674
0.999109192,0.052089252,1,0.962567674
0.999406128,0.034726168,1,0.962567674
0.999703064,0.017363084,1,0.962567674
1,0,1,0.962567674
